hop 0:
40366258458733219188126183558816099921 9
3776580032771910994839488821805369651 3
41696205562131298175759527445384354658 22
44247125515275989816722344629397468893 10
87863202199142553778382226576674647557 239
216980997795994974010458590245765960485 1
238166595964233773455514432716995105904 1
46194876293265703084126677066802609423 1
67885552149451248496451509684539151532 10
235737415886055172825618059710412517679 1
87429682657795713902254075022361526060 109
62846469140824631765047936747164811170 1
174393606221389120108739572922080417142 1
46177474079022418507188497581530296720 2
237043112732405561884678208669805540637 1
3983217086835256099628074812770360140 2
237063072613550650346763664069702165018 1
83869913036194285235338421453865108904 15
280876928871971494687274985986849112248 2
84058127225650464361377090597002998061 6
4102089597297950878130494929364290571 2
65539191509144197941250056114672733773 15
87779795217818252578101095969558021033 102
258788512901537058772894821766369692835 1
36320093893457667294768266804823057295 6
36193385007029277887700871403682125580 1
4514003101427689592822976943225383917 3
254373265804087152837665899059485377951 1
88418996679047225797649746929651467170 134
70994700458563949071127799392074286099 1
215774793092286263221579267482764962256 1
87367836682473898258905482880469308756 27
78404013858732965957338157646185376313 68
301991049596581953074755103445837601245 1
73669827427338810402304996042007702918 13
235718159633286744109763785608142702044 1
46229689786684834662690413269108322666 3
89204475523737791214935137893669337952 3093
86378556174879343064544962726538294066 2
237018703614760207270273341508766604451 1
248815523256446276221366397035930437132 1
246358426812406224187965122857688691654 1
46147905167432665450078338031139958439 2
78357273854033654164584231198559998406 1
86418983800849938587156710633089018057 3
4510158445097137406844579907450943887 3
171922066424220103794349513724706727608 1
70963904329134889277414281679207969935 6
86339828999790096859969948517660740029 25
46495872859984650177413394409955466809 17
77465902610637220895886451801317074392 4
60272217130856231527786572037909662704 1
41677092999187739475812766798738234377 1
302200849118965499289878084937268517694 3
339470881712187848154616984284155380862 4
300869818585215674555399206668874583705 4
39018515694952647375484652223955663858 3
44171071309896705219845369288670883462 3
62857789883797257080865473008311601984 2
301992117444461744559792606972788630497 4
132006993206184991927820946691777952493 1
61588208913104901715562799053783959270 7
83801228137608838405827069471644950064 1
254389707721304996079840029104295106812 1
254323428151377282650859657315271369740 1
280963254109534184659747168809538026188 1
254400137388135161382561445788284263579 1
215733814909892172451328226431814419605 1
78539786145133288475634082825529585163 1
339163862475206377445912244372306853853 2
333991619981609155492855320380252655118 2
1723073508420480577770172215050812269 1
132047867475635467607586651481075498511 1
254146046329499459582093339143457813318 1
33748158159612989355900544778913459247 5
61649004198142770477584113772175533690 1
78974116626808827916182671931911784168 3
46495225868616154045918776879160270335 1
248812163809087154481484744891314894704 1
3651848416237506252011271326703980723 4
87479225027218927067170975501683935598 120
76132336213554775368657880450087143881 3
79017083322433876554935454905234615452 1
86077161053128276744765327833917614735 6
252985200334357622542576524412611901460 1
78929844566435724500542713725549430058 22
72229585121316639886212073402857853181 1
3946899907641128569249415797604697959 2
62809749132021069449757457223900044741 6
85491428842317368255419025242429735359 176
33732973521728633568521158406813956104 1
88360022096798624522807970174898506413 554
1624464577551826678031314781726090460 1
83330392134132457996010552203487298244 1
79000952274219146238021094352016585641 1
323253705246326568891865394137964955937 2
256930661249553286698315551064935672995 1
174402756452522867665774985065846986949 1
312791469256254872343052069068739707826 2
237064535654613556705905901443986060172 1
259233467821565387058255713818905343878 1
71004007651787631404697731121710862053 23
35010837341914437574243043425372749605 7
86424537857184731294389435203394057153 5
339446182230075654441022348398323147062 1
62308992820280969997314168962367301001 2
171943096121222428029487321086038409960 1
1720090727132755437032296838755619076 1
41543956564010455410726342185539312068 14
237056167074649307344278732710589185721 1
25075897627671941830262663463130952365 3
174361296090625298928993512932613450469 1
24422642059892287027440119909973704981 1
54956680643606738376193626219088388967 9
46610808937126437719451688576872444205 4
256792527494829405695451213414273803478 1
36276286604664502366669520855028811041 3
322088151849112669129097470635845118835 1
65485994185467265977393304173767207998 15
84070831913067980333012797782321807570 5
57416579330421062443220298383324520780 12
41633907495328588893317467461889937894 1
254386882825490388247857289892325078882 1
46827111770312649489341058977348559143 1
56347989885590848118806674995158326105 2
85995659716327987894229282370927633565 2
85445315389257059111605068147358490149 77
251653060645292922210669401868994053937 1
77482123755888277624176032132326678337 11
46256233293091548159918017632331670653 5
256914492060192185977530632233956094109 1
73539872729474604770677486197608008955 50
302075446379162583052722445916033112636 1
82803993711594632339626025767895141466 26
78359159431040252660845385786472279809 28
65529166317523835273312297215081630220 2
62727002803869473695969756066061798499 1
4026009228261158431979031987529945152 1
73400939336663036836457617699606851712 24
163924723628062354234214994498260064872 1
332754938365195658603786512119709197594 1
254296748336475539787643752737616327091 1
332697270969879139458844458642858789756 1
25599358260692634342390747572704932494 8
67395030951195136734781101917449210374 18
86377372809326128540781320194010163725 5
132033041201081209743705156561568547518 1
86708412231574714244410079270271061619 135
3759226622463294309080880039863502711 1
252987658665835804195927943826694419566 1
332767699493899001168116851871317442351 3
70951919899386200693155830992063301891 5
46217685020395436452872452489106930385 4
153276799058669473400376093328760763231 1
63052671957984941318482366696621434823 16
39049989219631152953505194858957202566 1
78137299692493902783774128109838284931 9
62735446244984257063160811141518337719 1
41568889272162007289054269513078459981 2
67748230613355960858297745482867110989 6
332707129325021311318010334737835128163 2
46822246130050350840276017705611423893 1
195884391087038831448057474472193273306 1
35033557419491093342404749873400938662 1
78556035694694806823974800187536191636 3
41638245617494704873922746417058258191 8
320813517945883486943239279014696886121 2
153285134177179179769460145254514230677 1
336795994357401569294206420427198391815 4
174594546821865691846760300725745244639 1
217122807736449671972086920105468987191 1
66842508749500699194756821674130696311 10
3759487790675615942709943552803168709 1
86088391524761199204419087654559169125 91
62743640454580704677902268143655919319 20
87360477346566102091323910729102318683 1
86460703497150767715607707957017056081 52
216906268116138902224741432341280625207 1
24426496509486233099321746280972307043 4
3003444515003682028961852083703779373 2
39053944641480813271529977482938453452 7
323325641228120101658135371467959653938 2
62879141448900471326649171433464797808 13
259660823551189699395668244429271074841 5
258242207774622122686635468996413164182 1
44158044319687724852128331262175807679 1
25513210065057979876897394268072753493 9
237051871694025155644252783506541615526 1
86439666243097165393142291228408140918 5
237033141107115913373366149201531135073 1
61653755901734349434696152305147818379 1
86489269811870713308302192767809098409 2
322141696405267585711715316306299579488 2
252980271810420200991843021938697334287 1
3078124068356907437169311398709274745 1
87720042886655809557626032852416680448 196
41479310830610505632652229107843226462 2
87379562524331946350979510566046066626 78
83688107693939513548262150205800651852 1
77445276235107946878353242344202150819 8
300849155802293165938471735791192842336 3
83823721096030370065941901110772549088 82
23095519474221879167538877111240930162 4
339344890456511921104895046639599985165 1
87361501786545971351453413585605107309 1
254297158198260009317432931804245321651 1
78163349580094900901735912064078257402 3
334014952895276441450446556817335351690 1
88512954353406334707951691247908289625 26
336725523448083353860010285633323807876 3
87652925386625632180698611525418467531 2
67535714199575746403587887203865388812 13
247641033001860537814279946144527467233 1
252972633956632036466921888832837539466 1
323340394505339668973494936404021817075 1
87694024920877881811902408909303793753 33
44166391469039307901846830769668080134 1
258780256832430687470967810127255874836 1
333985746678410341493076128396314024508 1
83469059263129560882430259202291194612 65
56295949400856870326057441419671244321 13
87469580725859454510518023834702918561 3
88516294298439349012189429357361004854 5
44158770381363585256341185165818515568 6
3074297532516172477540284371657680338 2
259105691052773848447844357479365420633 1
88483211245710030521153202761370616769 205
73380521719751711069602901656368342298 5
39106371572029306892950389914858643616 10
88440518797123877053764259188484674502 63
254177912910543017522938736538506020483 1
72948177408991410488687338064609406358 4
336773424596149961452334900230524443606 1
86358836033469624227521976030685590597 1
312773608896412827530304094108859564638 2
36316644737233478858789076879880461606 1
320783001117641578252359830429646849950 3
322099337813760193735482609786997447789 2
73574243350617814660170715541124214178 21
132047860322523507214297440900875653666 1
1748483875717578338639940843949296457 1
60290750637613925022378518327196339945 39
83691846399977006974594939044688118453 62
86025396057527912846771043045757218269 239
72218574160047274378013528160649222252 11
280899330200786573770006171704691163290 1
46194882461071084944637109977645376047 2
214458466454965171418980024167038584327 1
78549876768909659297010984505329338254 1
339352360379736174196124137114866818121 3
195820803399516318884133906628382040207 1
3050319446006856497655000764088706200 2
247710350916199350080749386223336169083 1
86144839488281716849677850904682575259 301
301986292386990489007329554326432950317 2
62958233349589559972903052629270452315 11
3767661975332350148886919809722193784 1
248915788407884601086929537406147691257 1
259248292842969411718388258288209249969 1
336791904842576244963194493237645564735 1
254281395265492843727933983991050742714 1
54996448893123154532298403443443572772 5
87511483973717015012595094055278535783 6
299534040878908344857720478018345899534 3
4116547438682623401247882339996451096 2
3761780154074283959340165631034713241 2
322791047474917273601101580837031577694 1
216437939924205566086684215547351454540 1
15087476495810545889951242548968066258 13
24400615513734824858266536721620623567 2
339412226305687092602327765623441281834 5
254099220155881434983636275062297474014 1
87689053040622522178011249466124555980 6
83746880313315928712779229397033087092 49
248906485321926916364561459573003560821 1
83744082773558078462553243176708923467 1
88337730480200538583764488236874719625 137
258177257930384503345926714206654888302 1
87426328246122876752067436681518294759 1
46487039002336225472698728026854250552 1
247648818451368883013950857052408031501 1
215759565160964877263106917893837428811 1
171944491712338867031438195911675585067 1
56989973189943255691954373898168761162 5
238234035120837576146014974362977797575 1
339249486966637474203559396835244800504 3
62857251869389338054761758829327683762 1
86404674124803333180022939309499232372 11
87828356905185591362937206907653059851 14
67809049473908247116550279047019087586 2
174466519058707922083912384995417586639 1
57552212414957449405777387429974847982 3
73446338821958584645267888341403898711 36
78753323315718717846942695852368203171 5
3577639226841021854600119908136192706 2
1756144117972455894216645780908486617 2
87658102994345444216278905231937138986 279
25512605547264827970121201154571874452 1

hop: 4
46685986173233268813013046836763440531 11
339229269105052635412513402186105853203 2
296980292772543200492840162407382099071 1
259319897063686483256180784953815865078 1
270288005918785293452186762204799756334 4
4179063839935461834476801624953267660 3
25285674226672681515360492276171155791 1
173174759643592834503470548539513747588 1
29731425776337557794446927126913844840 6
294225082674898195032144144023084513173 3
237964963554668456744899851890409508785 1
2399372265309037530915150867881381916 1
110932478534667001648699098076032497842 1
333692600161233945739032548544500711715 3
66789934157895644608579776350694810982 15
75600979540175770525911690275911145713 20
66443054824546043684319195110581420771 27
77050467132663811370325353996096631457 50
30973763361456232678539983984946493621 1
89559479121617427066552539292440784040 1
85129465033304089857040518001656620500 11
2583365610658596741179070422424476181 1
315501333654014573040407826680638153053 1
41295658328052209774489921721322523692 4
40811597194504452342412674643623158130 5
333683187455251722594616278535441081850 1
237932076795643733128880224273606127705 1
152663938933782419372569859282247875661 1
333688553008749736641891756157866364296 1
72832885800853550221671262145849765723 10
1654749890479585153322923685208576378 1
31172626736087213127473275639282201179 5
25289609911836355980137256504990609137 3
270266725910728502513297025873347368159 1
67192051909403962674948089963766707533 2
68012558513237335339716079185331280992 8
24934943322437639182155873158562432831 1
64829037156617194854348871053614432434 2
169264186192710622743668197825940047110 1
13811343307834616716848117186748042452 7
299496202823291577284414805230148476267 2
66108040503768508916283948443550247563 11
28449096875209121841701609208518250077 2
80995355669409877856468393768322553005 89
110743831345846860948284444241739628200 1
174625004560715624351321728002168778898 1
333737455859357676192302258155298270600 5
43874329256121015667251844337348476640 1
43875387059842153787177601149662404752 8
75827243221484948480723735663306467800 34
173902676060601960098822931594799067357 1
296967681598128790961778730896763462709 1
12530937240954824776903742855424752945 2
238058535657386189995784129182192045973 1
310132367720454814822697995076901492528 1
72883634932038293219097795001366262293 39
256234392314421002043294579362728092771 1
237634538482719889244794769742480079705 1
35660627514391301733555224901444336619 1
45521394236070413464236938461763404385 5
62525444009308240651256579934267803088 1
81398979441420088548371994853682316298 10
35831761670944748320463001599209209420 4
297005019214983168272450263721937755393 1
17839760791698716019988515643010442590 10
24869959815652306297247510764168557532 1
82203086320547890388732805058932811742 3
12463129401310496625311218727357445736 3
62469029319770493317119829786590825307 1
214273989550914454920199772680855698077 1
66201909314817438548799639611662709033 24
253487911330487574227582003400047113871 1
43641258568951600971918761925463770381 6
30879127779743598552714338442893812532 1
73202495337305998807494158572816719305 39
64813755035706359883678051954431361729 4
31062295652069189307348923060406942551 8
62280192242388642010691314185741024019 3
231697718601755116973785203833243972155 1
173818449962695698239275346335072674989 1
237912399716750886795343661853195165707 1
40872513374115064544742651000006090235 1
66583545761351603603589461664690109682 15
85159368277612616560945117582310045898 60
333387867253107578457596723850730662896 1
64925568897914624162112746744923653505 13
216273363566848641601059827157072350617 1
29756835949210861665803450551614701589 18
23004740559274413082515696323063151514 9
43874362018751547613098141047073539775 1
2609847558199816542539769271304317192 1
44991122238764350118757538561609479222 4
169272556905750476052201903826766078503 1
280723104893647992059661948216822735967 3
257825147009624455364053340922529372941 1
82186830108794710252403138505423685483 19
82438026174339134570270489454622591641 1
333573365933194470663801950989030490067 1
25010285897316418810473714977146268811 11
17880237870504147790154835089354358733 8
82344867995893099737891006429227501633 6
85209958251934299383484494936958992824 215
28416145412931568299010530225578953151 2
64860611778981731836519810669851687139 6
301670845104838651631284699976993895850 1
310133967085962647239919144529367424117 1
195770431150885990592521445216188918139 1
209122918304180872293744810487424332813 1
75737819665561931545702888437749383137 30
174066045108552611574143213601704571983 1
76890808645392672935290882334487646675 28
20356484677308481334958327951369627489 1
89571224071569012970636569553601583334 1
334143432196980188846755890406899460660 4
150712085504346878264661473053367574466 1
173801347541293528905782851017344984807 1
17790817984556566027085930746079814816 1
130773965280136216815701274435284355438 1
242384367517374523191868571095288215254 1
75497852410944045147218514733940984918 60
174202582156986365865756841902868568178 1
131386712503539385816795513553205274714 1
173157256076550412279962127088701235990 1
247580388967170411603338938571328377709 1
253800050546712948131566926645694485147 1
30932087047283587695291770244062401496 1
1085533889046210938095165627331028833 3
288943429916202602290268585566359171856 2
43717674490067181594090604211294278730 5
75655099597072402247348360306715390339 2
40908314117928597919638739431122584204 2
45888439954791415542777519772589568381 1
322930213558257436136308446092891414938 1
65021375073539866155382788486043372136 26
227098211992996194271429952663902119617 1
19064191176863527316228181635180699646 4
210514040306944326220912902939270738502 1
315590479468599393776780880617051045242 3
54902955657197385892820603140651795825 6
318107927614069084190091028996479512094 3
241114605897176721016512248635499740941 1
82349816353752117726091119616258470795 1
12507206695435696527396335347521353480 6
331320131096560830442462917987004131278 2
82546312482874737681850627371408923491 18
62566745602118681133612619772689871218 9
67194893084563003505012417108002817313 9
247619873407269011400818546707725375225 1
163913060259826776049253373838411151579 1
253819469757858375762804122414475615348 1
82213020489521366956180148874597261328 105
87868873317942752993236429380164065307 1
41224739343650795098619582300601133664 7
339013224941124537077061913326799339616 1
62578245623792947521421361151520002167 7
45973390468574070020169116303499958526 2
62544537097011776275097696023199872685 5
256587808501849378501715032256660714189 1
241057071352060851938287358836368988656 1
232979072242726407428175907852502586675 1
211714978578472768181881405166509794169 1
246295019924568345107304487792633525899 1
85836873926657344432882078394884956491 168
209225549686086274509319028620105957288 1
231765746337173492514768480244687955848 1
23003726980321214222829755772236983503 1
76782051994816052520651592842452487630 4
24916425286720506155044780455878691475 2
151989950796839867136866326958738524569 1
24337177082696869474710938793849795046 1
312679234560129838777380247058310981899 3
315523150259401889300993285893972184091 1
195708381929772207040853525262017473526 1
2649958626259906880379636943898133968 4
73078087785362751046663945821858788571 20
211750817724273052425609581815437699977 1
64789708291203319311697648355536180321 1
290197777588537596292317721790313848391 5
142647440326956549248614757602497370356 1
20396077985390056858449642507005938114 5
171882423534915372628527274248561165657 1
258438367703798936109341898684930556293 1
317995789536554116945515065262800163471 1
31038807880780388110900918528826835897 1
67222429034556694470289852292585385569 15
211655071258899971226924733821313808373 1
257812801650145846158283261587262937657 1
256346678453530353561729053534101008623 1
51027778786523469370221434690135719109 10
72160502348630813267799621700975313006 10
166599870460543266638009022292433373046 1
258531287072747314296844156974980090307 1
76878336691277954395793668599541234900 3
67971596345616202802646352540555180140 1
301394572786945877103064480649672343774 1
231746632027505215069396172475329031600 1
73197184228826613509018926704171031506 1
24935540641206253031379609740510596374 2
310242299107020903579632065490613298904 5
327421567709638603734057529527167763106 3
243581492222328575003416311635557250268 1
279604104251573812306726531660621380786 2
320748003258622712755642169406882249618 1
955831622067432872285593778600933036 1
247578013655058715614854819695699622278 1
318170933337452577717527550506023415846 1
43795225274051035655242646232556064509 4
169296993393887288689546674577142296395 1
66417878420344781520376520079044764679 7
227619462857581603218432134575950218485 1
243514872801650829968161278091592679991 1
209197248489337578796017155377396675578 1
1405029378757934747150344289678804293 1
318014448023231338420657704861009089447 4
20518858399472526470570181562244244605 12
195641558045103307389726460530766769682 1
252878929548269429125582526876646796926 1
72810313150404978518128823183730652003 33
242399085229141190478012095576869107230 1
210501657943702764273380213720865642937 1
328752798227377233894932068319896712117 2
258440341902990974402419468748757270855 1
301705082070372704375474614696557979789 6
185218935358343151819741627204158398338 1
339061678032931090432751320165754373526 1
167946494562672241314942671450684887244 1
31034139912728043351432867786927587883 1
61540158294127168081235933656218967691 1
257617147535256278292763142182216424285 1
86545460805116576101432027453892465893 90
331311091798403254597368396986324442756 1
295539868399464768106779035328621803741 5
312667295636395510471816614225722631918 3
169420293474204530717237047601770762333 1
323046808319768873349435991275177041400 1
85403232206746187906047272346703713596 43
57189599292361082019333412061170759764 27
173765148106796272572519224027484884659 1
331302574575029844071366121089457623360 2
82533824720350945141935115008734064132 4
333687307480393667190647342777304214459 1
78602699052166777638526779969646017113 20
236945113501505626987947149618594662886 1
338871411058108651016010885504573186876 1
30944109457302073797118443968792960850 6
3326841973117527310938178806421913221 3
52134277266373275668723529667095583597 1
44191542476939251055366088521319376266 1
173143647975148613162853090121575897486 1
216623248586148457630971437464432744610 1
163792753298111791361549323607661157439 1
45870675565319611085645398926160156703 1
43793129736915665305225027564822188450 1
43842983987451502434098166904226744220 3
214388338504645426675149946171008627616 1
78645414102728861654124656468696741674 16
35604581350750047321726708476140016068 8
162646125117282040974683887655464742681 1
205155516559575254295488187232426221333 1
299417919995278920042768097747474178250 1
30988164666947637060974502298282741583 7
169084605171303055000414075787522919551 1
1188257617391084092779542063898044979 1
323016948180314310492482269339068610874 1
237664708109558883871072729553924419042 1
78644971852896266822447835096799723823 1
44982941507375144911588916688604028973 1
85082200310278621385999570288265231971 12
74849095648468210311770049532241485059 1
328865296149054808789766404197908170651 2
333672677918404719755936105099487517782 1
28420733160171003524666733998852795191 1
270274328958107531338234700773224478911 3
131878417875308370478873062844966859637 1
225069346139509370990470553638896474472 1
205125226646327783716455455219122749733 1
56237714572608001132041654380368296385 6
339049102093979577419184918683642575061 1
233030150710239880077492423166412918787 1
227665523168617939755102366974138011015 1
83913311032020950884826264190604576303 59
64212761087741970995628867385629576179 24
4207397376735826009670518101548295431 2
296966256635894994442112094150411954275 1
132084471491948852422052243016178757217 1
14913476169666659368789059421503908022 1
167929188606885963806835945685155590698 1
77149122631375437019078108661035406822 2
1391673366738330241196592017837343066 1
153202872593904705369778177488705712597 1
248517918311830399626015202976210949437 1
2401549735261516010405858738252070097 1
20232416493663895441795435070397987331 13
173781147137963914551924155592444959788 1
163757957280245978585402233529934671918 1
13773835585070226422651157379599240935 2
42961521404030075170242869671619913594 5
57287139600942833061618021600635374331 5
2632558610808435306088367458003850496 1
328793013143124698968588906998895338350 3
296815479001176455435064224479251122734 1
216642096521519114425754631617446622682 1
317936824472754002714804413195364557001 2
19113145130504624216753039293292875385 4
85190666744183707708400548908907616744 65
316862005078940014765153006607319728502 3
64995077654628092401386452604552228643 7
211699760556919975581878435155507642385 1
85015560469567390571337957922934543853 163
20541523182830606631496700039251286310 2
61535390751946711490029255580446004296 1
33660421444357602181344073238329364427 5
232964720759195497960315997523022969467 1
301665960315579612001723385669333443808 1
301680823866087574864587357310316725853 2
75873682167606746059386276062484612386 1
62614348387533032162325795267588041444 12
57631522283206102785130765070007047453 1
51002164245917479646174273054425741700 4
49715149122256489310872945069796276800 18
257756599643573279958587715991863188755 1
231799322834229729083513421618708605026 1
44849421098465847791228208007379051742 13
253873295677529631007713500832639876136 1
40875927651940168969192846913026061466 2
328599643446004890686161887211150523222 4
150647662634910768193491897196162255407 1
3400089117809385172315716894857937335 4
247597685848807423772959787688060423734 1
