hop 0:
	total peers that pass through hop: 999
	# of different peers in hop: 1
hop 1:
	total peers that pass through hop: 981
	# of different peers in hop: 18
hop 2:
	total peers that pass through hop: 896
	# of different peers in hop: 85
hop 3:
	total peers that pass through hop: 699
	# of different peers in hop: 197
hop 4:
	total peers that pass through hop: 469
	# of different peers in hop: 230
hop 5:
	total peers that pass through hop: 210
	# of different peers in hop: 259
hop 6:
	total peers that pass through hop: 57
	# of different peers in hop: 153
hop 7:
	total peers that pass through hop: 5
	# of different peers in hop: 52
hop 8:
	total peers that pass through hop: 0
	# of different peers in hop: 5
217472718075766126497809196562446766796 1
236255002240625427200918400199337904642 9
260412063221773605943512430784379631334 27
236018615967475196143595818248177317173 5
254996842263739970039327056984219254478 5
268002639699057961487521918773180070149 2
277263096601079900737211224656371763252 62
174671184659389838021987250520231254541 2
237757700272156740678663947522824906642 2

hop: 3
248169114282368412314056980621834976429 6
185242389370880975319500407243147551749 1
248827107091967350751240740630303144503 16
254204280609754198720507937718856203095 7
271949904497687139108003310141446470267 50
183131104399393828956476002537651872512 1
227786329429226055346897861588315352793 3
235014397446848169143987382788825777022 1
276659146042478536199843085110619354036 11
185316984086008721764319224195625445206 1
153099694334125247428501338565178819015 1
252161186830018134658577072271381041035 2
264763193306132157993296360069566760529 31
276753254378828745351330151419273997527 93
194021861306965233044077304415295368995 4
223217049707012422362925096481223390108 3
234749832697708030748739812892920273341 4
223509621529437667089787704568475006759 4
226438510609807138604280542598178680377 1
231184449383070027355412545715993866666 6
244746225442016790604253988916407317092 16
175507603419738916005643282732181327785 2
111749345677134060674410311196914369874 3
232238011196348582078810607559419553967 4
252275616286580236443548736968169992945 24
276375032226313213241528807543847997647 20
184488489159736615365674115979901934000 1
257075157079712175071445539194030070482 8
133385743925991806323881336860113999277 2
249509759634944418490921863969558212814 7
174091437730964623322176114398303133680 3
244515274393527778569787923885076480832 5
189651422441875919438232849222493716858 2
240171237062386470822708770460353371062 5
216590004462341686571176530235179998420 5
228217266986650864364642969516399679979 10
225761824200487399507291580339734695719 13
226721400177834972245669991324276583954 12
226543748881763607665820759151697800765 1
262854383198538080272003986000575440383 83
247128001587418887922925762371183454212 38
150955714481113339596176650008093509498 2
232991716061205691373897440755047524675 5
248675031778895333658110598974812805476 2
173913883686882713722496475692999979852 3
175654143339348200291433496998499762869 1
190132303820318562679716773067822809355 1
272593167853019621369926022391020397938 69
248342618562343183332365205766927050220 1
272432459189487263588662594947208255692 10
192482623842541022159246791959262717352 2
235570353036112112278561049501784450799 2
184895559074874757428661734516971202224 1
175936832376595324436040172379598056686 1
252759658806635738302405642849572478180 5
235201787691500248735016073598712517937 1
274292058374110663302012707209178491119 6
249277852101000121692101331364652189234 2
253519104373331220720914871163814786850 4
218559076008108689121226015050243852896 2
255959518207218764163286496414417781890 33
239757440470472718862924477116311470264 6
276510874796789531315055799545828740824 7
111577874144034393856565414549787554644 1
258098713885188124103610107610723574110 5
183832976420770457995505897328247365823 1
176420904190204058184443648148589426808 1
212747176280925237639316290426253288002 2
253963101946497369122135242231703898325 10
152023859834332157977235777631331451438 1
173548055012657657548542701546725649748 2

hop: 4
211202854212236916695194191270957039517 1
143243988100313232390619687143249066500 2
188068896680199765092523080764816121655 1
202614485627554918034140696565318170134 7
222539799267761161451249917547238666248 7
229636598634836966622482132679098526540 1
142925124481395520270465464776762322645 1
197753702727155593403982665811281071232 3
211494714301263370622652507757401172304 8
142512454329505514982239478271457130297 1
230475213830078372369647533939012375185 4
141232433856278741028277192017471696690 4
234418172907890036023321417118327484579 2
230597687409433871914976665732219887477 2
147335928521875810237237216161607878185 1
148335344994951880171249132630067003367 3
202431240090596952230937659087213989605 1
138369433814230863166257974532876011511 1
204640554283344543478742522358863612689 17
255609888423969139201611021793871431371 14
167706643884720428767725837746906217471 1
205052892897500190651045333041091865315 10
229504408493411313398244523698637563800 6
271811268834835786032999151289779596133 3
169195050565699050748415906080628196114 6
209854791351737569110196367535232318265 3
221743281382191257781546267748495550347 1
202234029761144738368206307100430813415 1
266291330188651531581205411843553373031 60
271504570233748639695543291081581956737 3
209979989679137988855562933668153748015 16
131554833428234423031901567816783617506 2
244248855580366620606713198621658855894 4
271077809317159993233633828789788938244 18
167633172284740367164989976944984427568 1
179996101129358333530648773590779205561 1
149935981161334835112832479126609098005 1
180455184927682139013521508614833749448 3
253065121035959700406458779508656422610 4
242585748126376712203779358770393537423 43
162623243650098708945119600151992209091 3
230156196941080139281241876249881089385 2
162452939260369463648844116754703949189 1
164936845356621829798859074095083438476 4
222374233657350655941318360543872961757 2
262444880404104567777837933389548192156 13
146805606460971929929987874526356136499 2
251712076155568428162755081706641554631 1
220441015466993705939495501738073114734 3
141000001012281470180333349292030719540 2
261502165287448413069945932838520560760 13
251485234882414487090038191653282288298 10
167793345018435972515968602736769463532 2
142074296398688780948325619646906035654 2
143627107098526509268356407935371222382 2
206529765256079951626545546028928378509 13
241960499882251905008554723480426615520 4
154757269725375226694448314124421321468 2
233977610908493204366935034250451867104 4
261792945960814421443904763544847349838 1
164713899155199260699523414991057033531 1
172102994598808216147709176507766461267 5
187728579248551418296032560092767130450 1
271778095884673289648190410933793006657 2
160096982640747713400311372097587801419 1
202007438310920055691477485403934700411 3
178706554675734456239622840020815699004 1
250793244606082253444514064777185782428 18
221057960992720535532021735596089635593 8
149782907594431315309646425446575509331 1
255436590871650873448198758147037096157 8
178366271687421565561937718821340316679 2
262186600867457027136926254911319497928 24
229708562456636770486216437073976313901 2
163227723301612353218798103149496518127 3
261855717055444546725024045210780960767 9
214202027143521121711676610230308205880 26

hop: 5
159106280020594522528054812791586148530 2
137521231136996930077116271220626389880 1
120942799737543420398141572330183101461 1
158098567392896835252816962783975208009 1
127233608386268082212269058574213143261 5
201705607213449691507498012214448841676 1
250008759205132270383091647524137797529 15
213097264636412658387758305769200375838 12
144507795100165607204916217576580215367 2
170474740223881375722638602608013428268 4
145514784521554144533174117223535889342 3
158342245933491259053568219617766908828 2
219097913305165964984717182735062951231 2
200900063517029582738280513156773787208 1
241405556679746070405541878573722753662 1
224999136533987504184707399533817625758 10
159310508620962362494367529686314936615 2
218970746489010625067340211631357130245 2
208796921147962420297825172042625791277 1
212934061496249677230116415605457508320 1
135461748128462219528074962517615347314 2
125768320352664493212829690658240695664 3
223995869106505912841857988101102510246 6
240982372716749806316395498667696781886 12
119738006587682726112595758111213402110 11
245429602906507725941639314308906873070 11
208406439222941238451736244880870188249 3
121644661481204910812811895938144542681 1
130121800526290510285973907003063894005 3
241573839326421689092134055897609975796 2
166306876873621910906954491805046977333 1
200611249207834356967308361870914967379 1
228969362298478411568976222538105835240 1
166110672051593032368091516203442233778 1
209079166938779455848916769957359168974 8
181774552257150037697243213401245817823 1
219802870889385414142046376118080427280 4
246026625622408177370911718457686071496 12
168302290673492956439481933916124702878 2
240704552794294020133817440871170763933 2
149008450795259678915617273871922919119 1
129284817946541955221387351149790529983 1
124937859186540806074912306188914055838 4
220068510962919844020110016344778711928 2
158753024418352279815516652785880902367 1
223942859375654671333457519949299828423 3
177336477510723429075470856033507342644 2
176891670504384811651140271239510264924 4
116984772171199201423104101270172133244 1
122060106211436605066888410868173848472 1
182465173425733541643533622299640190094 2
200051895536027475445000294237020048743 10
131188670327295659670644403552115335059 2
219947992508748388389249999215618158879 2
126115939666962158477297187016015815777 2
130824608008145858638942719236012838978 2
118215400932210847081401991228321548325 1
201255234644014462800998926376748085105 3
136259690360294068160318381911733842862 4
137975723981706675472663119067478135659 2
240320415777455892820338080624432867921 4

hop: 6
161477194545399745878500928651706410867 1
139842953295820025666006419833136432583 1
161757287342665029320682861010043162625 2
134928302530668706181290087723379171142 1
155397031326386774257438359488903926514 2
161096308698525402223700892783548140987 2
140319216472016853592337801373257899663 5
128254513571722567262000485953341385469 1
128923046269081767516732144148283850829 1
123605466007384517167687048392233903261 1
134781022540148113006926623237572319308 1
155968943331633683278600622120962880317 1
156313625285653582092073274486625233261 1
124631065055899063858422933928638548496 1
203490549067419869711642885371681512567 7
115007448550070807945808379020417327262 8
198557328682055246452740169185257131270 7
207508446990777417548741131976233969675 1
124071572236235167888329451370144895186 3
133915276591958389819566813917248331188 1
138906413882789067281792028258184307821 2
208026642460742545076549334984285153610 3
207652980035769469304296697368723842962 3
139532886821511533573087287511124236754 1

hop: 7
114243279329161776012765049105709296594 2
118515267534111631098162600738677614045 1
119079697937326569825320284661159526220 1
122597069647430696731419173965743860527 1

hop: 8

The file was written until the end.
